Headline,Body ID,Stance
"Queen Elizabeth II should not step down",91362,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",92111,unrelated
"Obamacare is not working",90271,unrelated
"Doping should be allowed",90770,unrelated
"Medical websites are dangerous",91134,unrelated
"Salt should have a place at the table",91422,agree
"The U.S. should lift sanctions with Cuba",91149,unrelated
"Dual citizenship should be allowed",92059,agree
"Brazil should not postpone Olympics",90534,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",91954,unrelated
"Doping should be allowed",92870,unrelated
"Strictly enforcing minor violations deter more serious crime",90558,agree
"Economists are not overrated",93546,unrelated
"Obamacare is not sustainable",92210,unrelated
"TFA has not raised the status of teachers",92539,unrelated
"Farm subsidies do not protect national security",91948,unrelated
"Christians have created a harmful atmosphere for gays",91099,unrelated
"Voting should be a constitutional right",94348,unrelated
"Colleges do not need humanities programs",93284,unrelated
"It should be illegal to declaw your cat",93356,unrelated
"Modern men are manly enough",93583,unrelated
"Happy hour should be banned",92475,unrelated
"Marijuana is a gateway drug",93262,disagree
"Iran can help the U.S. In Syria",91934,agree
"Vaccination should be mandatory for all children",91227,disagree
"Comment sections have failed",92425,disagree
"Supporting Israel helps",92927,unrelated
"Government should not regulate airline industry again",94208,unrelated
"Tenure protects bad teachers",90103,unrelated
"Farms could survive without illegal labor",90110,unrelated
"Felons should be allowed to vote",91082,unrelated
"Dual citizenship should be allowed",90382,unrelated
"Border is not secure enough",91456,unrelated
"We don't need the C.I.A.",90568,disagree
"Overcrowding is a legitimate threat",94160,unrelated
"Obamacare is not sustainable",90783,unrelated
"Opioid training should be mandatory",93568,discuss
"No, it can't denounce",92335,unrelated
"Charter schools are cherry-picking students",94206,unrelated
"No, it can't denounce",91741,unrelated
"Charter schools are cherry-picking students",94388,unrelated
"Wal-Mart can make us healthier",93715,unrelated
"Home schoolers deserve a tax break",94399,disagree
"Christians have created a harmful atmosphere for gays",91261,unrelated
"Colleges do not need humanities programs",92723,unrelated
"Extreme parenting is counterproductive",93159,unrelated
"We should manipulate our dreams",93833,agree
"Abolish Birthright Citizenship",93543,agree
"Comment sections have failed",91328,unrelated
"Big banks are not out of control",91123,disagree
"Students should be taught cursive",91377,unrelated
"Overcrowding is a legitimate threat",92348,unrelated
"We don't need the C.I.A.",94042,unrelated
"Iran doesn't remain a threat",92998,discuss
"Nations should not recognize a Palestinian state",93410,unrelated
"Economists are not overrated",94161,unrelated
"Rim should be raised",91570,unrelated
"Companies can be trusted",90279,disagree
"Charter schools are cherry-picking students",92293,unrelated
"Medicare doesn't need to be reformed",91979,unrelated
"Companies should be allowed to patent genes",93319,unrelated
"Colorado didn't go too far with pot",91161,unrelated
"Nations should not recognize a Palestinian state",92579,unrelated
"Home schoolers deserve a tax break",90854,unrelated
"We should manipulate our dreams",93578,unrelated
"Christians have created a harmful atmosphere for gays",93911,unrelated
"Technological innovation is creating better worlds",91127,unrelated
"Prostituion is safer when it's legal",93977,unrelated
"Public preschool is a smart investment",91416,unrelated
"Beachfront homes should have to open their land to the public",90990,agree
"Do not stop taxing capital gains",93686,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90923,unrelated
"Greece will destroy the Euro Zone",91945,discuss
"Speech can be limited for public workers",90907,disagree
"Businesses should be allowed to have new employees sign noncompete deals",90588,unrelated
"Organic food is not worth the expense",90746,disagree
"Voting should be a constitutional right",93603,disagree
"People are getting dumber",91468,agree
"NATO should defend nonmbers",92369,unrelated
"Research papers are a useful excercise for college students",92305,agree
"Supporting Israel helps",91999,unrelated
"US should attack Syria",93406,discuss
"Wal-Mart can make us healthier",90657,unrelated
"Do not drop sports program in undergraduate schools",92329,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",93842,disagree
"Guns should be permitted on college campuses",92180,unrelated
"Comment sections have failed",91481,unrelated
"Police is reacting to dangers",93325,unrelated
"Supporting Israel helps",92403,unrelated
"Medicare doesn't need to be reformed",91511,disagree
"Not to tip",90654,unrelated
"Foreign language classes should be mandatory in college",93474,disagree
"Medical websites are dangerous",93938,unrelated
"State citizenship is not the answer to immigration reform",90336,unrelated
"Students should live off campus",90307,unrelated
"Supporting Israel helps",91735,discuss
"TFA has not raised the status of teachers",94342,unrelated
"Parents should control what kids learn at school",92819,unrelated
"We don't need the C.I.A.",90572,agree
"Home schoolers deserve a tax break",91998,unrelated
"Unpaid intenship exploit college students",91449,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",91704,unrelated
"High school should last six years",90041,unrelated
"Electric cars will not succeed",91672,unrelated
"New York's bike lanes are not working",90517,discuss
"Colleges do not need humanities programs",91152,unrelated
"State citizenship is not the answer to immigration reform",91298,unrelated
"The U.S. should lift sanctions with Cuba",92933,unrelated
"Non-Muslims help women by wearing hijabs",91975,unrelated
"The bar is not too low to get into law school",91641,unrelated
"Supporting Israel helps",94218,unrelated
"Guns should be permitted on college campuses",91416,unrelated
"Big banks are not out of control",93896,unrelated
"Voting should be a constitutional right",92944,unrelated
"Salt should have a place at the table",94161,unrelated
"Vaccination should be mandatory for all children",93724,unrelated
"Companies should be allowed to patent genes",90725,disagree
"Medicare doesn't need to be reformed",93461,unrelated
"Voting should be a constitutional right",94306,unrelated
"Abolish Birthright Citizenship",92035,unrelated
"Farm subsidies do not protect national security",92162,unrelated
"Public universities are neglecting in-state students",91315,unrelated
"Beachfront homes should have to open their land to the public",91965,unrelated
"Greece will destroy the Euro Zone",90591,unrelated
"Greece should abandon Euro",90155,unrelated
"Wal-Mart can make us healthier",92430,unrelated
"Felons should be allowed to vote",92495,unrelated
"Helping condo developers help the city",93923,unrelated
"Businesses should be allowed to have new employees sign noncompete deals",93227,unrelated
"Vaccination should be mandatory for all children",93707,unrelated
"No, it can't denounce",92495,unrelated
"Home schoolers deserve a tax break",91765,unrelated
"Public universities are neglecting in-state students",92931,agree
"Home-schoolers should not play for high school teams",92698,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90418,agree
"NATO should defend nonmbers",90493,unrelated
"People are getting dumber",91473,agree
"Unpaid intenship exploit college students",90795,unrelated
"Privatization is a bad deal for cities and states",92104,unrelated
"Supporting Israel helps",93496,unrelated
"Supporting Israel helps",91774,disagree
"Writing can be assessed",93132,unrelated
"Christians have created a harmful atmosphere for gays",93056,agree
"Medicare doesn't need to be reformed",91514,agree
"Greece will destroy the Euro Zone",94002,unrelated
"Schoold day should be longer",90144,unrelated
"Christians have created a harmful atmosphere for gays",93036,agree
"Colleges do not need humanities programs",91985,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",91049,unrelated
"Vaccination should be mandatory for all children",91209,disagree
"Research papers are a useful excercise for college students",94403,unrelated
"Obamacare is not working",93721,unrelated
"The Atlantic coast should be opened to drilling",91929,unrelated
"No, it can't denounce",92614,discuss
"Drug addicts should be forced into treatment",91022,unrelated
"Voting should be mandatory",92259,unrelated
"Farms could survive without illegal labor",90668,unrelated
"Home schoolers deserve a tax break",91210,unrelated
"Strictly enforcing minor violations deter more serious crime",94069,unrelated
"Unpaid intenship exploit college students",92336,unrelated
"Prostituion is safer when it's legal",90857,agree
"Colleges do not need humanities programs",93319,unrelated
"Veganism is good for everyone",90068,agree
"Immigration is not really a problem",91082,discuss
