Headline,Body ID,Stance
"No, it can't denounce",90093,unrelated
"College should be free",91036,unrelated
"Companies can excel without making workers miserable",91846,unrelated
"Comment sections have failed",91932,unrelated
"Helping condo developers help the city",93019,unrelated
"Russia can be a partner",90566,unrelated
"It is fair to rate professors online",90091,unrelated
"NATO should defend nonmbers",90665,agree
"Pollings do no undermine democracy",90636,unrelated
"Greece should abandon Euro",91082,unrelated
"Students should be taught cursive",92808,unrelated
"Comment sections have failed",93360,unrelated
"Olympics are more trouble",93908,unrelated
"Jail record should be an employer's first impression",94315,unrelated
"Doping should be allowed",91654,disagree
"The threat has been exaggerated",91252,unrelated
"Guns should be permitted on college campuses",93174,unrelated
"Drug addicts should be forced into treatment",91595,agree
"Prostituion is safer when it's legal",93797,unrelated
"Women should delay motherhood",91286,unrelated
"Casinos are not too much of a gamble",92955,discuss
"Women should delay motherhood",94378,unrelated
"Vaccination should be mandatory for all children",92099,unrelated
"New York's bike lanes are not working",92851,unrelated
"It should be illegal to declaw your cat",90985,unrelated
"Medicare doesn't need to be reformed",91517,agree
"Electric cars will not succeed",93693,unrelated
"Border is not secure enough",90549,unrelated
"Doping should be allowed",91831,unrelated
"Medicare doesn't need to be reformed",91540,agree
"Christians have created a harmful atmosphere for gays",91285,unrelated
"Research papers are a useful excercise for college students",92299,discuss
"Legislation should not protect obese",94242,disagree
"US should attack Syria",93936,unrelated
"We don't need libraries",91102,unrelated
"Comment sections have failed",92375,disagree
"Salt should have a place at the table",91421,agree
"School librarians are expendable",90321,unrelated
"Privatization is a bad deal for cities and states",92998,unrelated
"Big banks are not out of control",91128,disagree
"The new apps is a way for people to get into popular restaurants",91115,unrelated
"No, it can't denounce",93230,unrelated
"Europe should not shun refugees",90265,unrelated
"Wal-Mart can make us healthier",92430,unrelated
"Vaccination should be mandatory for all children",91237,discuss
"Electric cars will not succeed",93303,disagree
"Prostituion is safer when it's legal",93698,unrelated
"Strictly enforcing minor violations deter more serious crime",90559,disagree
"Farm subsidies do not protect national security",90983,unrelated
"California doesn't need high-speed rail",92794,unrelated
"Medical websites are dangerous",92271,disagree
"Medical websites are dangerous",92811,unrelated
"Veganism is good for everyone",90102,disagree
"Rim should be raised",90833,unrelated
"Queen Elizabeth II should not step down",90339,unrelated
"Drug addicts should be forced into treatment",94398,unrelated
"Social media encourage romance",90353,unrelated
"Vaccination should be mandatory for all children",91104,unrelated
"No, it can't denounce",91363,unrelated
"Home schoolers deserve a tax break",90137,unrelated
"Tenure protects bad teachers",92685,disagree
"Olympics are more trouble",91539,unrelated
"Speech can be limited for public workers",91487,unrelated
"It should be illegal to declaw your cat",92502,unrelated
"Comment sections have failed",92402,disagree
"Salt should have a place at the table",92219,unrelated
"Christians have created a harmful atmosphere for gays",90632,unrelated
"Marijuana is a gateway drug",90872,unrelated
"New York's bike lanes are not working",93945,unrelated
"Comment sections have failed",91102,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",93683,unrelated
"Public preschool is a smart investment",90331,discuss
"Voting should be a constitutional right",92283,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",94165,unrelated
"Nuclear power is not the answer to climate change",91832,unrelated
"Internet addiction is a concern for teenagers",91439,unrelated
"Olympics are more trouble",90803,unrelated
"Speech can be limited for public workers",90017,unrelated
"Kurds are allies in SyriaAllies",93931,unrelated
"Extreme parenting is counterproductive",91693,unrelated
"Police is reacting to dangers",91789,unrelated
"Farms could survive without illegal labor",91280,unrelated
"Reality shows are not worse than other TV",90916,unrelated
"Dual citizenship should be allowed",92087,agree
"California doesn't need high-speed rail",90954,unrelated
"Public preschool is a smart investment",91018,unrelated
"Overcrowding is a legitimate threat",94008,unrelated
"Supporting Israel helps",91532,unrelated
"No, it can't denounce",93069,unrelated
"Salt should have a place at the table",92724,unrelated
"Comment sections have failed",92958,unrelated
"Voting should be a constitutional right",91963,unrelated
"Nuclear power is not the answer to climate change",91055,unrelated
"Legislation should not protect obese",91533,unrelated
"Voting should be mandatory",91174,unrelated
"Businesses should be allowed to have new employees sign noncompete deals",92544,unrelated
"Do not stop taxing capital gains",91220,unrelated
"Legislation should not protect obese",93765,unrelated
"Court stenographers are necessary",92425,unrelated
"People are getting dumber",92745,unrelated
"Do not stop taxing capital gains",93936,unrelated
"Medicare doesn't need to be reformed",93820,unrelated
"Nations should not recognize a Palestinian state",91670,disagree
"Parents' religious beliefs should allow them to refuse medical care for their children",93722,unrelated
"Electric cars will not succeed",90446,unrelated
"Happy hour should be banned",93172,unrelated
"Farms could survive without illegal labor",93727,agree
"Doping should be allowed",91809,unrelated
"Parents should control what kids learn at school",91541,unrelated
"Christians have created a harmful atmosphere for gays",90512,unrelated
"People are getting dumber",93691,unrelated
"Women should delay motherhood",93481,unrelated
"Women should be encouraged to have kids at home",92333,unrelated
"US should attack Syria",93399,agree
"Government should not regulate airline industry again",90356,unrelated
"Hamas-Fatah unity can lead to mideast peace",93872,unrelated
"Open office layout should be reconsidered",94418,disagree
"Salt should have a place at the table",91440,agree
"Queen Elizabeth II should not step down",90804,unrelated
"Obamacare is not sustainable",94135,discuss
"College should be free",90383,unrelated
"Farms could survive without illegal labor",93717,discuss
"Government should grade colleges",90244,unrelated
"Comment sections have failed",92381,agree
"Happy hour should be banned",90210,unrelated
"Foreign language classes should be mandatory in college",91342,unrelated
"Big banks are not out of control",91809,unrelated
"Fees are necessary",90167,unrelated
"College should be free",90623,unrelated
"Comment sections have failed",91263,unrelated
"Social media encourage romance",92266,unrelated
"It should be illegal to declaw your cat",90943,unrelated
"Comment sections have failed",91360,unrelated
"Students should live off campus",90307,unrelated
"Medical websites are dangerous",90723,unrelated
"Big banks are not out of control",91123,disagree
"No, it can't denounce",92627,discuss
"Germany should abandon the Euro",90400,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",90480,unrelated
"It should be illegal to declaw your cat",91740,unrelated
"Foreign language classes should be mandatory in college",93473,agree
"We do not need more advice about eating well",94078,unrelated
"3-D printing will change the world",90154,agree
"We don't need the C.I.A.",90699,unrelated
"Vaccination should be mandatory for all children",91311,unrelated
"Felons should be allowed to vote",91176,unrelated
"Government should grade colleges",92631,unrelated
"America's fears are legitimate",91112,disagree
"Marijuana is a gateway drug",93272,disagree
"Felons should be allowed to vote",92421,unrelated
"Happy hour should be banned",93274,unrelated
"TFA is not working",93057,unrelated
"It is fair to rate professors online",93619,unrelated
"College should be free",92240,unrelated
"Public universities are neglecting in-state students",90383,unrelated
"Supporting Israel helps",93617,unrelated
"US should attack Syria",93921,unrelated
"Online classes are not the best way to teach",93917,unrelated
"Royal Couple could be a modern family",93879,unrelated
"Public universities are neglecting in-state students",93419,unrelated
"Comment sections have failed",90726,unrelated
"Obamacare is not sustainable",94157,agree
"Foreign language classes should be mandatory in college",93455,agree
"Voting should be a constitutional right",93591,discuss
"Vaccination should be mandatory for all children",91906,unrelated
"Christians have created a harmful atmosphere for gays",91430,unrelated
"People are getting dumber",93569,unrelated
"Overcrowding is a legitimate threat",92383,unrelated
"Wealthy colleges deserve tax breaks",92348,unrelated
"Supporting Israel helps",90054,unrelated
"It should be illegal to declaw your cat",90400,unrelated
"Rim should be raised",90443,unrelated
"Farms could survive without illegal labor",93706,discuss
